date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:36	706/706	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:37	470/470	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:38	606/606	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:39	792/792	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:40	505/505	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:40	756/756	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:41	657/657	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:41	6700/6700	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons.ttf?otu1sf	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons8309.ttf	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:42	6776/6776	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons.woff?otu1sf	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons8309.woff	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:43	16922/16922	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons.svg?otu1sf	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_icons/fonts/VC-Icons8309.svg	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:43	223/223	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:44	168/168	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:45	198/198	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:45	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:46	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:47	5924/5924	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:47	5848/5848	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:48	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2001%20Dec%202018%2014:55:42%20GMT	http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://ibrahimduniya.xyz/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.1.1)
19:21:49	15088/15088	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Nov%202017%2011:33:42%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper.eot?12	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaperc20a.eot	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:50	14992/14992	---M--	200	added ('OK')	font/woff	date:Wed,%2001%20Nov%202017%2011:33:42%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper.woff?12	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaperc20a.woff	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:51	14916/14916	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2001%20Nov%202017%2011:33:42%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper.ttf?12	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaperc20a.ttf	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:52	51458/51458	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Nov%202017%2011:33:42%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper.svg?12	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaperc20a.svg	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:53	6044/6044	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2001%20Nov%202017%2011:33:42%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper-icons.eot?1	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper-iconsc4ca.eot	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:53	5956/5956	---M--	200	added ('OK')	font/woff	date:Wed,%2001%20Nov%202017%2011:33:42%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper-icons.woff?1	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper-iconsc4ca.woff	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:54	5880/5880	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2001%20Nov%202017%2011:33:42%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper-icons.ttf?1	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper-iconsc4ca.ttf	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:55	18419/18419	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Nov%202017%2011:33:42%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper-icons.svg?1	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/icons/newspaper-iconsc4ca.svg	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:56	10839/10839	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/elements@2x.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/elements@2x.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:56	4324/4324	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/elements.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/elements.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:57	38473/38473	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2013:22:06%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/demos_popup/demos-popup.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/demos_popup/demos-popup.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:58	20063/20063	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/clear-sky-d.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/clear-sky-d.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:21:59	14147/14147	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/clear-sky-n.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/clear-sky-n.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:00	16262/16262	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/few-clouds-d.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/few-clouds-d.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:01	15671/15671	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/few-clouds-n.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/few-clouds-n.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:02	19374/19374	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/scattered-clouds-d.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/scattered-clouds-d.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:02	20140/20140	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/scattered-clouds-n.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/scattered-clouds-n.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:03	20241/20241	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/broken-clouds-d.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/broken-clouds-d.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:04	20115/20115	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/broken-clouds-n.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/broken-clouds-n.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:05	14450/14450	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/shower-rain-d.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/shower-rain-d.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:06	17359/17359	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/shower-rain-n.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/shower-rain-n.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:07	11914/11914	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/rain-d.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/rain-d.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:07	15411/15411	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/rain-n.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/rain-n.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:08	13212/13212	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/thunderstorm.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/thunderstorm.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:09	20794/20794	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/snow-d.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/snow-d.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:10	20495/20495	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/snow-n.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/snow-n.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
19:22:11	11260/11260	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Nov%202017%2011:33:46%20GMT	http://ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/mist.png	C:/Users/Dot%20Com%20cOMPUTE/Desktop/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/Md%20Farhan%20Al%20Masud-%20Web%20Designer%20&%20Developer/ibrahimduniya.xyz/wp-content/themes/Newspaper/images/sprite/weather/mist.png	(from http://ibrahimduniya.xyz/wp-content/themes/Newspaper/style.css?ver=7.8.1)
